k,feature,mean_abs_shap
2,cat__static__subcategory_Subcategory 300,0.005872840993106365
2,cat__static__subcategory_Subcategory 302,0.0
2,cat__static__subcategory_Subcategory 303,0.001120892120525241
2,cat__static__subcategory_Subcategory 31,5.36446095793508e-05
2,cat__static__subcategory_Subcategory 36,0.0013804351910948753
2,cat__static__subcategory_Subcategory 43,0.0013805885100737214
2,cat__static__subcategory_Subcategory 44,0.0022646142169833183
2,cat__static__subcategory_Subcategory 54,0.0001601131953066215
2,cat__static__subcategory_Subcategory 60,0.00010377837315900251
2,cat__static__subcategory_Subcategory 69,0.0021152489352971315
2,cat__static__subcategory_Subcategory 75,0.0025954509619623423
2,cat__static__subcategory_Subcategory 80,0.004668003413826227
2,cat__static__subcategory_Subcategory 82,0.001214967924170196
2,cat__static__subcategory_Subcategory 9,0.0031378192361444235
2,cat__static__subcategory_Subcategory 94,3.964876304962672e-05
2,cat__static__subcategory_infrequent_sklearn,0.005263793282210827
2,cat__static__u_symptom_Symptom 10,0.002749684965237975
2,cat__static__u_symptom_Symptom 102,0.0
2,cat__static__u_symptom_Symptom 105,0.0
2,cat__static__u_symptom_Symptom 114,0.0002130857901647687
2,cat__static__u_symptom_Symptom 115,0.0011350950226187706
2,cat__static__u_symptom_Symptom 116,0.005038786679506302
2,cat__static__u_symptom_Symptom 117,0.001341731520369649
2,cat__static__u_symptom_Symptom 118,8.633275865577161e-05
2,cat__static__u_symptom_Symptom 119,0.0016567979473620653
2,cat__static__u_symptom_Symptom 120,0.0029525042045861483
2,cat__static__u_symptom_Symptom 127,0.0017086261650547385
2,cat__static__u_symptom_Symptom 13,0.0
2,cat__static__u_symptom_Symptom 134,0.0006298238295130432
2,cat__static__u_symptom_Symptom 208,0.0015451839426532388
2,cat__static__u_symptom_Symptom 232,0.0010368752991780639
2,cat__static__u_symptom_Symptom 296,0.00045052298810333014
2,cat__static__u_symptom_Symptom 382,0.00012261219671927392
2,cat__static__u_symptom_Symptom 387,0.00017839130305219442
2,cat__static__u_symptom_Symptom 4,0.00032084781560115516
2,cat__static__u_symptom_Symptom 444,0.0
2,cat__static__u_symptom_Symptom 454,0.0017251439858227968
2,cat__static__u_symptom_Symptom 455,0.0005898578674532473
2,cat__static__u_symptom_Symptom 458,0.00705718295648694
2,cat__static__u_symptom_Symptom 462,8.878028893377632e-05
2,cat__static__u_symptom_Symptom 470,0.0003935301792807877
2,cat__static__u_symptom_Symptom 471,3.952110273530707e-05
2,cat__static__u_symptom_Symptom 473,0.0006811398197896779
2,cat__static__u_symptom_Symptom 491,0.007597288116812706
2,cat__static__u_symptom_Symptom 494,9.018139826366678e-05
2,cat__static__u_symptom_Symptom 5,0.0
2,cat__static__u_symptom_Symptom 506,0.0
2,cat__static__u_symptom_Symptom 509,0.00023270826204679906
2,cat__static__u_symptom_Symptom 517,0.003848129417747259
2,cat__static__u_symptom_Symptom 532,0.0007156342035159469
2,cat__static__u_symptom_Symptom 534,0.0455540269613266
2,cat__static__u_symptom_Symptom 54,0.0015481369337067008
2,cat__static__u_symptom_Symptom 571,0.001606555888429284
2,cat__static__u_symptom_Symptom 573,0.0014754808507859707
2,cat__static__u_symptom_Symptom 580,0.0005617205752059817
2,cat__static__u_symptom_Symptom 592,0.00010911987192230299
2,cat__static__u_symptom_Symptom 6,0.0004333716642577201
2,cat__static__u_symptom_Symptom 607,5.500754195963964e-05
2,cat__static__u_symptom_Symptom 65,0.0
2,cat__static__u_symptom_Symptom 70,0.00047393300337716937
2,cat__static__u_symptom_Symptom 8,6.033836689312011e-05
2,cat__static__u_symptom_Symptom 86,0.0
2,cat__static__u_symptom_Symptom 87,0.0005808541318401694
2,cat__static__u_symptom_Symptom 9,0.0023182688746601343
2,cat__static__u_symptom___MISSING__,0.015736253932118416
2,cat__static__u_symptom_infrequent_sklearn,0.028316456824541092
2,cat__static__contact_type_Email,0.0
2,cat__static__contact_type_Phone,0.0
2,cat__static__location_Location 108,0.0034232616890221834
2,cat__static__location_Location 111,0.0023413952440023422
2,cat__static__location_Location 113,0.00016906019300222397
2,cat__static__location_Location 125,9.671313819126226e-06
2,cat__static__location_Location 128,0.0012158520985394716
2,cat__static__location_Location 135,0.001650450867600739
2,cat__static__location_Location 136,0.0012629309203475714
2,cat__static__location_Location 143,0.004832677077502012
2,cat__static__location_Location 15,4.218330650473945e-05
2,cat__static__location_Location 161,0.031732335686683655
2,cat__static__location_Location 165,0.0
2,cat__static__location_Location 173,0.0021773010957986116
2,cat__static__location_Location 179,0.0032376479357481003
2,cat__static__location_Location 18,0.00018648503464646637
2,cat__static__location_Location 188,0.0007636597729288042
2,cat__static__location_Location 197,6.588541964447359e-06
2,cat__static__location_Location 199,0.0
2,cat__static__location_Location 204,0.018007155507802963
2,cat__static__location_Location 209,0.0
2,cat__static__location_Location 210,2.2562520825886168e-05
2,cat__static__location_Location 229,0.0
2,cat__static__location_Location 242,0.0
2,cat__static__location_Location 245,9.316641808254644e-05
2,cat__static__location_Location 34,0.0009252281743101776
2,cat__static__location_Location 35,0.000565718044526875
2,cat__static__location_Location 36,0.00047220938722603023
2,cat__static__location_Location 37,0.001566291437484324
2,cat__static__location_Location 38,0.00041133337072096765
2,cat__static__location_Location 39,0.0
2,cat__static__location_Location 40,0.0
2,cat__static__location_Location 41,0.0002684085920918733
2,cat__static__location_Location 42,0.0044159479439258575
2,cat__static__location_Location 43,0.0004962710663676262
2,cat__static__location_Location 44,0.0
2,cat__static__location_Location 45,2.3645359760848805e-05
2,cat__static__location_Location 46,0.0011330123525112867
2,cat__static__location_Location 47,0.0
2,cat__static__location_Location 51,0.0025277649983763695
2,cat__static__location_Location 54,0.0004451638087630272
2,cat__static__location_Location 55,0.00022258183162193745
2,cat__static__location_Location 56,0.0
2,cat__static__location_Location 69,0.001027846708893776
2,cat__static__location_Location 70,0.0008732581045478582
2,cat__static__location_Location 71,0.000783141003921628
2,cat__static__location_Location 82,0.0004913214361295104
2,cat__static__location_Location 91,0.00024695234606042504
2,cat__static__location_Location 93,0.012325427494943142
2,cat__static__location_Location 96,0.0023191669024527073
2,cat__static__location_Location 97,0.00021386980370152742
2,cat__static__location_infrequent_sklearn,0.011379498988389969
2,cat__static__impact_1 - High,0.0012724094558507204
2,cat__static__impact_2 - Medium,0.005314978305250406
2,cat__static__impact_3 - Low,0.003853671485558152
2,cat__static__urgency_1 - High,0.001514444244094193
2,cat__static__urgency_2 - Medium,0.0032216738909482956
2,cat__static__urgency_3 - Low,0.010873428545892239
2,cat__static__caller_id_Caller 1062,0.0001441174536012113
2,cat__static__caller_id_Caller 1129,0.005934081505984068
2,cat__static__caller_id_Caller 1182,0.0010829693637788296
2,cat__static__caller_id_Caller 1270,0.0
2,cat__static__caller_id_Caller 1441,0.00020742455672007054
2,cat__static__caller_id_Caller 1517,0.00014621057198382914
2,cat__static__caller_id_Caller 1519,0.0
2,cat__static__caller_id_Caller 1531,0.0
2,cat__static__caller_id_Caller 1546,0.0007185391150414944
2,cat__static__caller_id_Caller 156,0.0
2,cat__static__caller_id_Caller 1904,0.009678058326244354
2,cat__static__caller_id_Caller 203,0.0011554287048056722
2,cat__static__caller_id_Caller 225,0.0003309198946226388
2,cat__static__caller_id_Caller 2377,0.0008112919167615473
2,cat__static__caller_id_Caller 2416,1.4855497283861041e-05
2,cat__static__caller_id_Caller 2435,0.0
2,cat__static__caller_id_Caller 2471,7.232254574773833e-05
2,cat__static__caller_id_Caller 2691,4.674441515817307e-05
2,cat__static__caller_id_Caller 298,0.0
2,cat__static__caller_id_Caller 3038,0.0
2,cat__static__caller_id_Caller 3081,0.0014635168481618166
2,cat__static__caller_id_Caller 3136,0.0
2,cat__static__caller_id_Caller 3160,9.45356659940444e-05
2,cat__static__caller_id_Caller 318,0.0013113005552440882
2,cat__static__caller_id_Caller 3329,0.00014297643792815506
2,cat__static__caller_id_Caller 337,0.0007141379755921662
2,cat__static__caller_id_Caller 3388,0.0
2,cat__static__caller_id_Caller 3479,0.00012678408529609442
2,cat__static__caller_id_Caller 3763,0.0004922996158711612
2,cat__static__caller_id_Caller 3933,0.0
2,cat__static__caller_id_Caller 3986,0.000372718641301617
2,cat__static__caller_id_Caller 4316,0.0
2,cat__static__caller_id_Caller 4414,0.0
2,cat__static__caller_id_Caller 4475,0.00016309368947986513
2,cat__static__caller_id_Caller 4514,4.2475596274016425e-05
2,cat__static__caller_id_Caller 4710,0.001515156589448452
2,cat__static__caller_id_Caller 4893,0.0013131987070664763
2,cat__static__caller_id_Caller 501,0.0
2,cat__static__caller_id_Caller 5093,0.0
2,cat__static__caller_id_Caller 512,0.0
2,cat__static__caller_id_Caller 5368,0.0
2,cat__static__caller_id_Caller 671,0.0
2,cat__static__caller_id_Caller 68,0.0002215741405962035
2,cat__static__caller_id_Caller 685,5.6213353673228994e-05
2,cat__static__caller_id_Caller 723,0.0005961494753137231
2,cat__static__caller_id_Caller 92,0.0
2,cat__static__caller_id_Caller 920,0.0
2,cat__static__caller_id_Caller 93,0.000863731256686151
2,cat__static__caller_id_Caller 944,0.0010727369226515293
2,cat__static__caller_id_infrequent_sklearn,0.0023329323157668114
2,cat__static__opened_by_Opened by  108,0.0006467306520789862
2,cat__static__opened_by_Opened by  131,0.019677938893437386
2,cat__static__opened_by_Opened by  168,0.0030933753587305546
2,cat__static__opened_by_Opened by  17,0.015573184937238693
2,cat__static__opened_by_Opened by  174,0.0
2,cat__static__opened_by_Opened by  180,0.003362953430041671
2,cat__static__opened_by_Opened by  20,0.0002183924661949277
2,cat__static__opened_by_Opened by  221,0.0019602596294134855
2,cat__static__opened_by_Opened by  228,0.0
2,cat__static__opened_by_Opened by  239,0.0011817673221230507
2,cat__static__opened_by_Opened by  24,0.00850856862962246
2,cat__static__opened_by_Opened by  240,0.0
2,cat__static__opened_by_Opened by  242,0.0
2,cat__static__opened_by_Opened by  247,0.0025093310978263617
2,cat__static__opened_by_Opened by  257,0.0
2,cat__static__opened_by_Opened by  267,0.0
2,cat__static__opened_by_Opened by  301,0.0012037241831421852
2,cat__static__opened_by_Opened by  305,0.0004090395523235202
2,cat__static__opened_by_Opened by  325,0.0006419708370231092
2,cat__static__opened_by_Opened by  360,0.0008013400947675109
2,cat__static__opened_by_Opened by  381,0.0
2,cat__static__opened_by_Opened by  386,0.0023175657261162996
2,cat__static__opened_by_Opened by  390,0.0067722732201218605
2,cat__static__opened_by_Opened by  397,0.0391671396791935
2,cat__static__opened_by_Opened by  40,0.0014142474392428994
2,cat__static__opened_by_Opened by  402,7.944054959807545e-05
2,cat__static__opened_by_Opened by  433,3.604952871683054e-05
2,cat__static__opened_by_Opened by  44,0.00033195342984981835
2,cat__static__opened_by_Opened by  443,0.0006829546182416379
2,cat__static__opened_by_Opened by  444,0.0
2,cat__static__opened_by_Opened by  460,7.620787073392421e-05
2,cat__static__opened_by_Opened by  463,0.0015463806921616197
2,cat__static__opened_by_Opened by  468,0.0
2,cat__static__opened_by_Opened by  47,6.605027738260105e-05
2,cat__static__opened_by_Opened by  500,0.0009034774266183376
2,cat__static__opened_by_Opened by  501,0.0024592606350779533
2,cat__static__opened_by_Opened by  512,0.004511343315243721
2,cat__static__opened_by_Opened by  536,0.0008995679090730846
2,cat__static__opened_by_Opened by  55,0.002899500075727701
2,cat__static__opened_by_Opened by  58,0.00106633803807199
2,cat__static__opened_by_Opened by  59,0.0031106085516512394
2,cat__static__opened_by_Opened by  62,0.012947656214237213
2,cat__static__opened_by_Opened by  70,0.00011139363050460815
2,cat__static__opened_by_Opened by  8,0.0016457178862765431
2,cat__static__opened_by_Opened by  9,0.0017817510524764657
2,cat__static__opened_by_Opened by  94,0.0
2,cat__static__opened_by___MISSING__,0.00199123565107584
2,cat__static__opened_by_infrequent_sklearn,0.004292509984225035
2,cat__static__sys_created_by_Created by 10,0.0038128599990159273
2,cat__static__sys_created_by_Created by 101,0.0
2,cat__static__sys_created_by_Created by 107,0.003044686047360301
2,cat__static__sys_created_by_Created by 108,0.0
2,cat__static__sys_created_by_Created by 109,0.0007101691444404423
2,cat__static__sys_created_by_Created by 113,0.0
2,cat__static__sys_created_by_Created by 114,0.0
2,cat__static__sys_created_by_Created by 12,0.0
2,cat__static__sys_created_by_Created by 120,0.001586042228154838
2,cat__static__sys_created_by_Created by 129,0.0016355402767658234
2,cat__static__sys_created_by_Created by 13,0.01918771117925644
2,cat__static__sys_created_by_Created by 130,0.0019806947093456984
2,cat__static__sys_created_by_Created by 140,0.00011916385119548067
2,cat__static__sys_created_by_Created by 158,0.0
2,cat__static__sys_created_by_Created by 167,0.0005452585755847394
2,cat__static__sys_created_by_Created by 169,1.1616804840741679e-05
2,cat__static__sys_created_by_Created by 171,0.000459790084278211
2,cat__static__sys_created_by_Created by 172,0.00012043854803778231
2,cat__static__sys_created_by_Created by 18,0.0005474900244735181
2,cat__static__sys_created_by_Created by 188,0.0
2,cat__static__sys_created_by_Created by 190,0.0
2,cat__static__sys_created_by_Created by 192,6.530106475111097e-05
2,cat__static__sys_created_by_Created by 193,0.0
2,cat__static__sys_created_by_Created by 199,0.0
2,cat__static__sys_created_by_Created by 20,0.00096331094391644
2,cat__static__sys_created_by_Created by 202,0.0
2,cat__static__sys_created_by_Created by 216,0.004283363465219736
2,cat__static__sys_created_by_Created by 217,3.053381078643724e-05
2,cat__static__sys_created_by_Created by 221,0.0
2,cat__static__sys_created_by_Created by 23,0.0
2,cat__static__sys_created_by_Created by 233,6.86045823385939e-05
2,cat__static__sys_created_by_Created by 25,0.0
2,cat__static__sys_created_by_Created by 30,0.00034644303377717733
2,cat__static__sys_created_by_Created by 31,2.260045221191831e-05
2,cat__static__sys_created_by_Created by 33,0.006315063219517469
2,cat__static__sys_created_by_Created by 34,0.00042970580398105085
2,cat__static__sys_created_by_Created by 45,0.001585362944751978
2,cat__static__sys_created_by_Created by 47,0.0
2,cat__static__sys_created_by_Created by 5,0.0
2,cat__static__sys_created_by_Created by 52,0.002221085363999009
2,cat__static__sys_created_by_Created by 6,0.0013838328886777163
2,cat__static__sys_created_by_Created by 62,0.012420901097357273
2,cat__static__sys_created_by_Created by 79,0.0
2,cat__static__sys_created_by_Created by 81,0.002329073380678892
2,cat__static__sys_created_by_Created by 89,0.001674483995884657
2,cat__static__sys_created_by_Created by 98,0.005308615043759346
2,cat__static__sys_created_by___MISSING__,0.028483755886554718
2,cat__static__sys_created_by_infrequent_sklearn,0.0009772060438990593
2,cat__static__notify_Do Not Notify,0.0
2,cat__static__notify_Send Email,0.0
2,cat__dyn_cat__activity_Active,0.0335235558450222
2,cat__dyn_cat__activity_Awaiting Problem,0.0
2,cat__dyn_cat__activity_Awaiting User Info,0.033334553241729736
2,cat__dyn_cat__activity_New,0.0012795841321349144
2,cat__dyn_cat__activity_infrequent_sklearn,0.0
2,cat__dyn_cat__activity_prev_Active,0.0009402770665474236
2,cat__dyn_cat__activity_prev_Awaiting Problem,0.0
2,cat__dyn_cat__activity_prev_Awaiting User Info,0.003284274134784937
2,cat__dyn_cat__activity_prev_New,0.0008481956901960075
2,cat__dyn_cat__activity_prev___MISSING__,0.0
2,cat__dyn_cat__resource_Group 10,0.016802262514829636
2,cat__dyn_cat__resource_Group 12,0.015984389930963516
